symbol,timestamp,open,high,low,close,volume,trade_count,vwap
PH,2020-03-12 04:00:00+00:00,136.18,137.86,126.19,130.4,2757587.0,31882.0,132.584912
PH,2020-03-13 04:00:00+00:00,139.29,142.5,128.635,140.32,2987913.0,36807.0,135.380596
PH,2020-03-16 04:00:00+00:00,127.0,128.315,117.17,117.76,2484772.0,29275.0,121.840912
PH,2020-03-17 04:00:00+00:00,119.69,124.15,110.03,123.02,2301847.0,27294.0,118.657166
PH,2020-03-18 04:00:00+00:00,113.57,117.355,93.0,102.49,2433564.0,23894.0,104.320073
PH,2020-03-19 04:00:00+00:00,101.01,106.5,94.18,104.23,1966190.0,22912.0,102.552435
PH,2020-03-20 04:00:00+00:00,108.0,117.83,101.7,102.43,2565543.0,29031.0,108.060672
PH,2020-03-23 04:00:00+00:00,100.75,102.61,93.51,97.56,1763222.0,22646.0,97.592386
PH,2020-03-24 04:00:00+00:00,105.45,116.28,104.43,115.53,2011852.0,26242.0,112.812035
PH,2020-03-25 04:00:00+00:00,118.65,134.99,113.25,126.53,3283606.0,34526.0,125.726944
PH,2020-03-26 04:00:00+00:00,128.91,132.76,123.05,130.55,2382815.0,28843.0,129.343868
PH,2020-03-27 04:00:00+00:00,125.38,126.15,118.11,121.28,2519162.0,26044.0,120.945723
PH,2020-03-30 04:00:00+00:00,123.24,131.46,119.751,130.35,1906359.0,22010.0,127.840651
PH,2020-03-31 04:00:00+00:00,129.14,135.21,127.145,129.73,3027266.0,25804.0,130.488083
PH,2020-04-01 04:00:00+00:00,122.49,122.49,113.8,116.09,2516592.0,32079.0,117.415867
PH,2020-04-02 04:00:00+00:00,115.79,125.385,115.11,118.84,1575147.0,19567.0,119.449486
PH,2020-04-03 04:00:00+00:00,118.41,120.145,114.02,115.81,1320572.0,17610.0,115.946081
PH,2020-04-06 04:00:00+00:00,126.53,131.61,123.415,130.77,1499629.0,21417.0,129.179366
PH,2020-04-07 04:00:00+00:00,138.32,143.49,132.28,132.36,1895272.0,24379.0,135.427881
PH,2020-04-08 04:00:00+00:00,134.1,142.605,133.83,141.39,1324902.0,19615.0,139.344566
PH,2020-04-09 04:00:00+00:00,145.27,148.83,141.44,145.17,1518486.0,20456.0,145.532829
PH,2020-04-13 04:00:00+00:00,142.44,143.9299,136.01,138.91,1191051.0,17074.0,138.92884
PH,2020-04-14 04:00:00+00:00,142.74,144.73,139.61,142.11,995331.0,13937.0,142.133854
PH,2020-04-15 04:00:00+00:00,135.01,136.0346,130.25,131.0,2426627.0,29277.0,131.600862
PH,2020-04-16 04:00:00+00:00,131.48,132.19,123.32,126.0,3228033.0,37056.0,125.791098
PH,2020-04-17 04:00:00+00:00,131.95,139.65,131.285,138.6,1812199.0,22198.0,136.696727
PH,2020-04-20 04:00:00+00:00,134.07,137.32,131.29,134.37,1632004.0,16921.0,135.026787
PH,2020-04-21 04:00:00+00:00,130.17,132.29,128.87,130.42,1207776.0,17285.0,130.372911
PH,2020-04-22 04:00:00+00:00,135.06,135.37,131.42,132.6,1116274.0,13634.0,132.632713
PH,2020-04-23 04:00:00+00:00,134.6,137.42,131.9426,132.45,1104362.0,12894.0,133.625579
PH,2020-04-24 04:00:00+00:00,134.13,136.04,130.68,134.95,1213730.0,14019.0,134.069322
PH,2020-04-27 04:00:00+00:00,136.22,142.89,135.3106,141.7,1138664.0,14751.0,140.391201
PH,2020-04-28 04:00:00+00:00,146.76,149.35,144.8,146.45,1769816.0,20499.0,146.717568
PH,2020-04-29 04:00:00+00:00,156.89,160.77,154.01,156.86,2539746.0,28962.0,157.091077
PH,2020-04-30 04:00:00+00:00,158.01,160.01,153.035,158.12,2816671.0,27439.0,157.591825
PH,2020-05-01 04:00:00+00:00,157.41,160.0,148.72,153.08,1772364.0,22383.0,151.986755
PH,2020-05-04 04:00:00+00:00,149.59,157.69,148.02,156.63,1996019.0,22372.0,153.945141
PH,2020-05-05 04:00:00+00:00,158.62,160.25,152.84,153.55,1477761.0,19486.0,156.413943
PH,2020-05-06 04:00:00+00:00,154.07,155.895,150.35,153.36,1041096.0,15322.0,154.04107
PH,2020-05-07 04:00:00+00:00,154.99,158.675,154.64,155.99,918946.0,12227.0,156.633777
PH,2020-05-08 04:00:00+00:00,158.79,162.63,157.64,161.0,1554396.0,18411.0,160.851426
PH,2020-05-11 04:00:00+00:00,159.16,160.12,154.6,158.38,2094611.0,26433.0,157.300627
PH,2020-05-12 04:00:00+00:00,158.88,159.845,152.7,152.71,1715664.0,20387.0,156.12733
PH,2020-05-13 04:00:00+00:00,151.0,152.42,144.51,146.79,1977733.0,25742.0,148.049986
PH,2020-05-14 04:00:00+00:00,143.28,151.1,140.01,151.07,1582980.0,21353.0,148.161762
PH,2020-05-15 04:00:00+00:00,149.08,156.52,148.22,153.29,1508051.0,19353.0,153.260919
PH,2020-05-18 04:00:00+00:00,161.23,166.73,160.965,165.14,1554524.0,22945.0,164.567577
PH,2020-05-19 04:00:00+00:00,164.24,169.24,161.0,164.13,1484324.0,20413.0,166.099715
PH,2020-05-20 04:00:00+00:00,167.13,170.97,167.07,168.36,917211.0,14879.0,168.89408
PH,2020-05-21 04:00:00+00:00,168.52,171.05,165.88,166.73,835543.0,12076.0,167.698261
PH,2020-05-22 04:00:00+00:00,167.58,168.08,163.86,166.88,746429.0,11137.0,165.919083
PH,2020-05-26 04:00:00+00:00,173.81,180.99,173.51,179.63,1988774.0,24600.0,178.024913
PH,2020-05-27 04:00:00+00:00,183.51,185.47,180.0675,183.69,2251757.0,29719.0,182.489109
PH,2020-05-28 04:00:00+00:00,185.2,185.57,178.48,178.82,2069572.0,20946.0,180.911052
PH,2020-05-29 04:00:00+00:00,177.28,182.08,176.44,179.97,1932010.0,23917.0,178.98937
PH,2020-06-01 04:00:00+00:00,180.62,184.73,179.52,182.96,1165418.0,14920.0,183.000758
PH,2020-06-02 04:00:00+00:00,184.81,185.605,182.86,185.15,1540343.0,16790.0,184.582341
PH,2020-06-03 04:00:00+00:00,188.99,196.62,188.99,196.3,1759950.0,21909.0,194.407551
PH,2020-06-04 04:00:00+00:00,194.39,198.32,193.04,196.86,1822865.0,25887.0,195.57728
PH,2020-06-05 04:00:00+00:00,205.1,209.4,194.91,195.45,2842930.0,32012.0,200.259384
PH,2020-06-08 04:00:00+00:00,195.69,203.56,195.69,202.14,1369704.0,18852.0,201.232721
PH,2020-06-09 04:00:00+00:00,197.54,199.28,195.1,195.18,1144584.0,15940.0,196.391953
PH,2020-06-10 04:00:00+00:00,194.37,194.66,187.05,187.19,1907019.0,22029.0,189.418863
PH,2020-06-11 04:00:00+00:00,178.73,180.12,173.13,173.42,1501446.0,21935.0,176.230223
PH,2020-06-12 04:00:00+00:00,181.43,182.35,173.72,180.16,1645165.0,23021.0,178.635405
PH,2020-06-15 04:00:00+00:00,172.28,184.18,172.06,183.64,1340607.0,14992.0,181.521076
PH,2020-06-16 04:00:00+00:00,194.0,195.91,184.7,189.56,1268693.0,19051.0,190.050129
PH,2020-06-17 04:00:00+00:00,190.68,190.85,183.9994,184.48,1072753.0,14957.0,185.766222
PH,2020-06-18 04:00:00+00:00,183.35,187.52,182.82,185.32,768954.0,12499.0,185.420259
PH,2020-06-19 04:00:00+00:00,189.43,189.67,181.4388,182.94,1766049.0,15866.0,184.220792
PH,2020-06-22 04:00:00+00:00,182.26,183.63,179.8,182.57,1081281.0,13806.0,182.065348
PH,2020-06-23 04:00:00+00:00,185.94,186.21,181.35,181.57,1045292.0,14223.0,182.982428
PH,2020-06-24 04:00:00+00:00,179.5,179.7,172.29,173.72,1911762.0,24219.0,174.703779
