symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NFLX,2020-03-12 04:00:00+00:00,326.5,335.72,307.32,315.25,12945480.0,181444.0,320.154128
NFLX,2020-03-13 04:00:00+00:00,330.51,336.42,307.39,336.295,10210188.0,142454.0,323.131599
NFLX,2020-03-16 04:00:00+00:00,306.63,334.35,294.75,298.84,11549323.0,158017.0,311.425361
NFLX,2020-03-17 04:00:00+00:00,306.19,322.9,290.25,319.75,10539797.0,141854.0,313.211202
NFLX,2020-03-18 04:00:00+00:00,302.395,331.5794,300.0,315.47,13149499.0,167454.0,315.913193
NFLX,2020-03-19 04:00:00+00:00,324.33,348.51,316.82,332.03,11151317.0,148568.0,335.893087
NFLX,2020-03-20 04:00:00+00:00,342.31,350.49,332.0,332.83,11870704.0,144797.0,340.159624
NFLX,2020-03-23 04:00:00+00:00,347.89,366.11,340.8838,360.27,14175025.0,183847.0,356.278976
NFLX,2020-03-24 04:00:00+00:00,369.99,372.93,353.0301,357.32,12752437.0,166036.0,359.841319
NFLX,2020-03-25 04:00:00+00:00,361.02,362.0,339.17,342.39,9519512.0,142835.0,349.023516
NFLX,2020-03-26 04:00:00+00:00,344.0,363.84,341.73,362.99,8123651.0,107519.0,355.416374
NFLX,2020-03-27 04:00:00+00:00,359.09,368.56,353.0,357.12,8680086.0,119345.0,360.884948
NFLX,2020-03-30 04:00:00+00:00,363.0,377.8,361.17,370.96,9480228.0,121965.0,370.987756
NFLX,2020-03-31 04:00:00+00:00,367.93,383.01,366.44,375.5,10881084.0,112383.0,375.497729
NFLX,2020-04-01 04:00:00+00:00,376.05,380.233,361.02,364.08,7102228.0,105817.0,367.707717
NFLX,2020-04-02 04:00:00+00:00,364.08,370.99,360.06,370.08,4842021.0,73657.0,366.08474
NFLX,2020-04-03 04:00:00+00:00,367.47,370.9,357.51,361.76,5283353.0,69687.0,361.934381
NFLX,2020-04-06 04:00:00+00:00,365.22,380.29,361.71,379.96,8970578.0,107071.0,374.193904
NFLX,2020-04-07 04:00:00+00:00,380.0,381.33,369.34,372.28,7389878.0,108898.0,375.214336
NFLX,2020-04-08 04:00:00+00:00,374.01,378.39,368.31,371.12,7495139.0,95749.0,371.777308
NFLX,2020-04-09 04:00:00+00:00,371.06,372.1,363.03,370.811,8310325.0,103587.0,368.810627
NFLX,2020-04-13 04:00:00+00:00,371.31,400.51,367.7003,396.72,12226492.0,179977.0,391.310091
NFLX,2020-04-14 04:00:00+00:00,397.5,417.82,394.8468,413.55,12019839.0,168316.0,408.730064
NFLX,2020-04-15 04:00:00+00:00,413.0,434.98,412.25,426.75,13968303.0,202639.0,426.430042
NFLX,2020-04-16 04:00:00+00:00,437.0,449.52,431.61,439.17,16678336.0,245971.0,440.914495
NFLX,2020-04-17 04:00:00+00:00,431.0,432.0,414.695,422.96,13517871.0,216825.0,422.460839
NFLX,2020-04-20 04:00:00+00:00,435.17,444.49,430.56,437.49,12997450.0,209710.0,438.467168
NFLX,2020-04-21 04:00:00+00:00,444.77,447.0,425.6,433.83,23889278.0,377200.0,436.047875
NFLX,2020-04-22 04:00:00+00:00,429.725,433.0,413.0,421.42,21697227.0,284038.0,422.924444
NFLX,2020-04-23 04:00:00+00:00,419.26,438.413,419.26,426.7,14336420.0,184871.0,430.295557
NFLX,2020-04-24 04:00:00+00:00,425.0,427.17,415.88,424.99,9283101.0,122769.0,422.94784
NFLX,2020-04-27 04:00:00+00:00,425.0,429.0,420.84,421.38,6595121.0,101639.0,424.297865
NFLX,2020-04-28 04:00:00+00:00,419.99,421.0,402.9101,403.83,10446352.0,174006.0,408.26412
NFLX,2020-04-29 04:00:00+00:00,399.53,415.86,393.6,411.89,10151285.0,148091.0,408.323169
NFLX,2020-04-30 04:00:00+00:00,410.31,424.44,408.0,419.929,8400277.0,120047.0,418.863083
NFLX,2020-05-01 04:00:00+00:00,415.1,427.97,411.73,415.27,8595965.0,125299.0,418.79183
NFLX,2020-05-04 04:00:00+00:00,417.78,428.54,414.87,428.15,8070711.0,111586.0,424.647206
NFLX,2020-05-05 04:00:00+00:00,427.555,431.0,421.56,424.68,6563913.0,99880.0,426.665448
