symbol,timestamp,open,high,low,close,volume,trade_count,vwap
CMG,2020-03-12 04:00:00+00:00,587.02,613.86,565.01,603.0,2141002.0,33189.0,589.513055
CMG,2020-03-13 04:00:00+00:00,655.549,655.549,600.9202,630.36,1119500.0,24756.0,616.918733
CMG,2020-03-16 04:00:00+00:00,559.53,580.1,520.0001,571.51,1244229.0,22512.0,558.392541
CMG,2020-03-17 04:00:00+00:00,573.28,579.42,500.2687,524.41,1575244.0,32323.0,529.583234
CMG,2020-03-18 04:00:00+00:00,492.01,499.995,415.0,465.21,1554062.0,30272.0,455.112169
CMG,2020-03-19 04:00:00+00:00,455.86,552.995,450.5251,536.15,1449876.0,27287.0,521.925642
CMG,2020-03-20 04:00:00+00:00,573.87,596.99,552.23,566.0,1793939.0,30866.0,569.66977
CMG,2020-03-23 04:00:00+00:00,566.0,602.2647,551.2101,588.71,1318826.0,25420.0,579.344027
CMG,2020-03-24 04:00:00+00:00,639.0,690.36,630.12,664.05,1213760.0,27001.0,661.199667
CMG,2020-03-25 04:00:00+00:00,684.99,694.41,600.0,649.48,979886.0,24227.0,656.895728
CMG,2020-03-26 04:00:00+00:00,661.8,672.5,636.0,661.1,819935.0,19615.0,654.71675
CMG,2020-03-27 04:00:00+00:00,624.32,643.71,613.8081,635.03,876664.0,20814.0,629.035296
CMG,2020-03-30 04:00:00+00:00,622.21,647.88,620.0,639.97,561448.0,14699.0,633.942349
CMG,2020-03-31 04:00:00+00:00,634.66,674.98,625.0,654.4,955993.0,19318.0,657.10026
CMG,2020-04-01 04:00:00+00:00,632.0,645.2494,604.23,619.36,851221.0,19865.0,617.273672
CMG,2020-04-02 04:00:00+00:00,607.42,634.69,601.01,630.16,652207.0,13553.0,621.313218
CMG,2020-04-03 04:00:00+00:00,631.01,645.08,599.78,611.01,882487.0,17811.0,619.291586
CMG,2020-04-06 04:00:00+00:00,632.3,707.7,630.07,689.99,1008789.0,23566.0,668.789468
CMG,2020-04-07 04:00:00+00:00,750.0,756.27,674.5501,704.3,1022648.0,25236.0,707.769257
CMG,2020-04-08 04:00:00+00:00,709.21,735.0,700.0,725.12,630647.0,17259.0,721.960836
CMG,2020-04-09 04:00:00+00:00,745.0,788.97,732.0,771.0,1044640.0,27655.0,764.489607
CMG,2020-04-13 04:00:00+00:00,768.77,771.0,728.0,744.08,701358.0,18594.0,743.888793
CMG,2020-04-14 04:00:00+00:00,772.25,794.12,765.0,785.33,860237.0,20710.0,781.808153
CMG,2020-04-15 04:00:00+00:00,757.72,778.0,752.235,770.1,609961.0,15072.0,766.133366
CMG,2020-04-16 04:00:00+00:00,773.0,790.0,758.6,786.75,585472.0,16610.0,778.505545
CMG,2020-04-17 04:00:00+00:00,810.75,824.35,803.06,820.27,679264.0,17936.0,813.38924
CMG,2020-04-20 04:00:00+00:00,807.2,822.0,804.0406,808.73,619982.0,15489.0,811.191971
CMG,2020-04-21 04:00:00+00:00,799.0,809.24,772.01,786.69,995767.0,30368.0,787.448011
CMG,2020-04-22 04:00:00+00:00,848.99,905.0,834.178,882.26,2406432.0,53681.0,874.591055
CMG,2020-04-23 04:00:00+00:00,895.0,909.88,859.0,867.02,1350218.0,37038.0,874.183513
CMG,2020-04-24 04:00:00+00:00,873.43,887.93,860.95,882.47,570253.0,16052.0,877.727534
CMG,2020-04-27 04:00:00+00:00,891.0,900.0,880.79,883.07,530246.0,14729.0,890.954121
