symbol,timestamp,open,high,low,close,volume,trade_count,vwap
LULU,2020-03-12 04:00:00+00:00,179.45,180.33,167.331,169.13,4150524.0,54852.0,172.183673
LULU,2020-03-13 04:00:00+00:00,175.9,176.79,162.3201,176.75,3068262.0,45435.0,170.755401
LULU,2020-03-16 04:00:00+00:00,155.49,155.89,138.29,138.98,4783671.0,61320.0,145.257486
LULU,2020-03-17 04:00:00+00:00,141.7,156.8,136.0853,144.88,3924965.0,55615.0,144.817277
LULU,2020-03-18 04:00:00+00:00,135.12,140.64,128.845,140.3001,3968999.0,45878.0,135.397862
LULU,2020-03-19 04:00:00+00:00,136.33,162.7799,136.33,154.86,3131173.0,40652.0,152.092851
LULU,2020-03-20 04:00:00+00:00,163.51,182.53,162.6,165.01,5708773.0,57702.0,169.464094
LULU,2020-03-23 04:00:00+00:00,165.55,180.3565,165.05,172.3,4381386.0,54680.0,170.909901
LULU,2020-03-24 04:00:00+00:00,183.25,194.9,180.1,192.74,3169338.0,45331.0,189.26233
LULU,2020-03-25 04:00:00+00:00,195.5,202.86,192.43,193.62,3687863.0,41678.0,196.859456
LULU,2020-03-26 04:00:00+00:00,197.05,202.84,189.05,200.8,4436883.0,50629.0,197.847134
LULU,2020-03-27 04:00:00+00:00,192.5,195.55,184.0555,188.84,3699072.0,51338.0,190.033397
LULU,2020-03-30 04:00:00+00:00,188.5,196.96,183.03,193.94,2292172.0,34227.0,191.875584
LULU,2020-03-31 04:00:00+00:00,193.03,194.2015,188.19,189.55,2182327.0,30470.0,190.025183
LULU,2020-04-01 04:00:00+00:00,181.53,187.28,181.53,183.5,1879137.0,27474.0,183.511208
LULU,2020-04-02 04:00:00+00:00,182.0,185.5,177.77,185.49,2384611.0,30172.0,182.391079
LULU,2020-04-03 04:00:00+00:00,184.71,184.765,179.1,181.25,2326657.0,27837.0,181.29748
LULU,2020-04-06 04:00:00+00:00,188.22,195.7,185.75,194.95,2645768.0,35129.0,192.626294
LULU,2020-04-07 04:00:00+00:00,202.48,203.44,194.7,194.92,2388475.0,31791.0,198.25784
LULU,2020-04-08 04:00:00+00:00,196.8,200.5,194.33,196.01,1333896.0,21958.0,196.916587
LULU,2020-04-09 04:00:00+00:00,199.64,206.0,198.48,203.51,1965412.0,28942.0,202.733248
LULU,2020-04-13 04:00:00+00:00,202.76,203.44,197.66,199.27,1057994.0,16753.0,199.856364
LULU,2020-04-14 04:00:00+00:00,203.72,206.77,201.58,205.18,1917744.0,22618.0,204.948493
LULU,2020-04-15 04:00:00+00:00,200.2,208.5,199.6,207.95,1989674.0,26625.0,205.260516
LULU,2020-04-16 04:00:00+00:00,210.0,214.425,207.68,209.19,2360917.0,31534.0,209.857756
LULU,2020-04-17 04:00:00+00:00,215.25,226.42,213.52,225.86,3951252.0,43214.0,221.549723
LULU,2020-04-20 04:00:00+00:00,222.793,224.51,216.79,218.59,2210630.0,30019.0,219.831014
LULU,2020-04-21 04:00:00+00:00,215.0,216.55,206.5,206.72,2240384.0,30422.0,210.567901
LULU,2020-04-22 04:00:00+00:00,210.91,214.22,210.01,212.09,1638944.0,16581.0,211.980855
